日期,开盘,最高,最低,收盘,成交量
2019-03-06,3317.89,3317.89,3239.94,3286.93,273364783
2019-03-07,3348.17,3348.17,3313.72,3315.19,419860257
2019-03-08,3319.6,3320.52,3284.62,3296.77,121330157
2019-03-11,3332.18,3332.18,3307.11,3314.26,301636735
2019-03-12,3365.36,3365.36,3333.72,3337.28,289416423
2019-03-13,3378.24,3378.24,3298.78,3346.97,218556883
2019-03-14,3356.96,3373.34,3322.33,3335.06,430652933
2019-03-15,3352.7,3352.7,3284.85,3334.47,394996185
2019-03-18,3344.06,3347.95,3298.06,3323.94,133156044
2019-03-19,3363.49,3367.73,3337.27,3351.57,130804369
2019-03-20,3359.62,3397.25,3302.24,3349.95,473674679
2019-03-21,3400.79,3419.78,3342.67,3375.47,349420472
2019-03-22,3411.87,3411.87,3336.4,3385.51,414320611
2019-03-25,3415.58,3425.57,3383.07,3406.25,220201336
2019-03-26,3425.25,3461.07,3383.1,3414.81,294982852
2019-03-27,3412.3,3447.7,3354.06,3399.35,439271846
2019-03-28,3438.21,3465.14,3377.99,3414.98,484361516
2019-03-29,3452.82,3452.82,3430.22,3442.47,149921292
2019-04-01,3472.42,3492.58,3462.52,3472.09,227900910
2019-04-02,3465.31,3490.57,3433.68,3441.65,496023042
2019-04-03,3484.74,3484.74,3433.08,3454.82,202621277
2019-04-04,3510.14,3513.07,3438.16,3484.97,306768800
2019-04-05,3507.32,3531.33,3482.25,3493.03,163583287
2019-04-08,3518.92,3518.92,3474.81,3506.15,421599876
2019-04-09,3549.71,3552.13,3523.53,3528.3,262966357
2019-04-10,3536.72,3552.98,3534.86,3535.26,491910198
2019-04-11,3589.68,3596.74,3551.84,3568.48,184520914
2019-04-12,3598.49,3608.88,3568.79,3580.32,375324854
2019-04-15,3626.35,3626.35,3565.15,3595.35,283520506
2019-04-16,3619.06,3619.06,3585.61,3602.1,295910564
2019-04-17,3650.91,3667.34,3589.9,3620.23,473175159
2019-04-18,3636.38,3677.75,3596.37,3635.85,363114665
2019-04-19,3652.98,3652.98,3582.83,3635.73,290028866
2019-04-22,3639.66,3639.66,3614.52,3620.22,430162927
2019-04-23,3614.29,3631.99,3584.26,3611.87,441618201
2019-04-24,3621.77,3655.44,3565.02,3605.11,304133949
2019-04-25,3617.26,3617.26,3557.78,3585.36,470154008
2019-04-26,3583.91,3583.91,3566.16,3577.27,148288478
2019-04-29,3560.67,3590.85,3498.5,3551.0,165729479
2019-04-30,3575.05,3590.3,3523.46,3554.16,246326091
2019-05-01,3556.26,3572.79,3533.46,3552.83,377089474
2019-05-02,3577.13,3585.44,3565.2,3571.89,186918032
2019-05-03,3611.41,3642.29,3596.4,3603.76,146728068
2019-05-06,3622.18,3675.56,3573.12,3621.58,403740412
2019-05-07,3625.97,3658.72,3595.51,3615.76,467450210
2019-05-08,3636.84,3669.28,3601.73,3616.62,205662976
2019-05-09,3644.8,3661.47,3604.59,3616.71,481514216
2019-05-10,3632.94,3679.21,3596.11,3629.03,224271894
2019-05-13,3687.72,3690.06,3609.95,3660.93,437311298
2019-05-14,3659.36,3677.68,3621.95,3652.96,212514381
2019-05-15,3715.46,3715.46,3644.33,3686.53,497696652
2019-05-16,3703.12,3725.13,3664.28,3702.83,494127569
2019-05-17,3695.28,3713.08,3674.6,3677.16,138917385
2019-05-20,3679.08,3679.08,3631.61,3645.28,426563484
2019-05-21,3674.41,3674.41,3643.06,3645.68,152564036
2019-05-22,3673.05,3673.05,3624.09,3651.95,107528568
2019-05-23,3695.95,3695.95,3664.08,3676.59,202746746
2019-05-24,3716.95,3728.32,3666.07,3696.11,381736763
2019-05-27,3705.42,3709.82,3647.01,3688.11,399153760
2019-05-28,3672.55,3703.46,3632.34,3662.42,247259671
2019-05-29,3687.16,3723.87,3664.03,3671.08,240708828
2019-05-30,3706.51,3746.46,3696.47,3703.38,207584886
2019-05-31,3719.81,3724.66,3638.25,3690.68,238750579
2019-06-03,3695.97,3727.07,3669.15,3693.12,229962455
2019-06-04,3748.52,3772.42,3678.12,3728.25,384211724
2019-06-05,3755.59,3778.75,3736.91,3755.11,221060465
2019-06-06,3809.38,3809.38,3726.67,3782.63,229245768
2019-06-07,3779.11,3779.11,3708.29,3747.8,411664723
2019-06-10,3747.27,3758.4,3667.2,3715.23,363479190
2019-06-11,3788.63,3788.63,3742.72,3751.39,284065112
2019-06-12,3779.02,3787.56,3714.45,3756.9,437387522
2019-06-13,3819.53,3841.67,3768.02,3793.16,120555670
2019-06-14,3797.18,3814.9,3737.38,3774.75,471188986
2019-06-17,3760.58,3799.94,3752.33,3755.94,454270042
2019-06-18,3766.09,3800.88,3715.17,3755.4,250939365
2019-06-19,3745.12,3752.73,3731.51,3737.46,298124829
2019-06-20,3799.02,3805.2,3720.99,3773.98,122148994
2019-06-21,3800.92,3812.6,3754.66,3784.85,408697244
2019-06-24,3784.59,3809.02,3720.7,3772.93,219286914
2019-06-25,3810.65,3825.1,3788.38,3800.58,464774182
2019-06-26,3826.16,3826.16,3781.41,3794.42,224817798
2019-06-27,3797.48,3797.48,3756.48,3766.17,110670050
2019-06-28,3767.74,3791.55,3723.54,3755.57,168459522
2019-07-01,3795.45,3795.45,3717.39,3772.22,138015871
2019-07-02,3762.18,3797.93,3700.47,3742.01,234148381
2019-07-03,3747.59,3761.9,3693.12,3719.35,475918536
2019-07-04,3777.2,3777.2,3720.75,3752.43,165841379
2019-07-05,3754.34,3761.65,3735.67,3754.24,448457165
2019-07-08,3782.77,3828.35,3768.17,3779.34,261826999
2019-07-09,3782.19,3816.72,3733.46,3760.76,355813686
2019-07-10,3778.35,3790.66,3736.16,3770.72,339931431
2019-07-11,3803.46,3803.46,3738.13,3794.04,136330926
2019-07-12,3823.03,3823.03,3743.57,3791.13,396106492
2019-07-15,3840.2,3853.28,3777.87,3805.35,118836349
2019-07-16,3808.25,3822.16,3786.89,3803.2,110681581
2019-07-17,3837.48,3837.48,3769.66,3820.83,384479936
2019-07-18,3814.18,3845.04,3788.38,3814.05,440698760
2019-07-19,3850.29,3886.54,3775.57,3830.36,252170806
2019-07-22,3868.77,3906.81,3811.72,3864.83,428415826
2019-07-23,3887.62,3887.62,3859.75,3873.15,236780741
2019-07-24,3927.55,3944.8,3882.28,3902.78,289070099
2019-07-25,3893.25,3924.96,3829.73,3880.88,216545521
2019-07-26,3925.77,3946.31,3852.13,3906.56,302500477
2019-07-29,3897.15,3903.01,3845.79,3894.79,177020403
2019-07-30,3916.9,3916.9,3847.99,3893.33,388653753
2019-07-31,3889.59,3934.78,3837.42,3886.99,139795388
2019-08-01,3899.76,3948.05,3860.9,3899.06,211537357
2019-08-02,3950.27,3979.56,3912.24,3932.61,496543498
2019-08-05,3944.99,3954.14,3882.9,3941.36,120307510
2019-08-06,3996.42,3996.42,3923.16,3973.47,187308141
2019-08-07,3983.9,4003.93,3918.04,3953.04,264233092
2019-08-08,4007.34,4023.74,3947.32,3985.24,191866867
2019-08-09,4053.13,4053.13,3998.1,4016.18,456789503
2019-08-12,4072.67,4100.37,3999.9,4046.05,417821806
2019-08-13,4053.04,4082.82,4003.11,4037.69,405288681
2019-08-14,4069.39,4073.4,4028.87,4048.54,161282347
2019-08-15,4060.25,4093.64,4046.02,4053.49,433373721
2019-08-16,4105.82,4105.82,4037.14,4092.8,443505798
2019-08-19,4109.36,4109.36,4056.35,4078.85,391835588
2019-08-20,4091.51,4091.51,4009.59,4057.99,319379334
2019-08-21,4081.64,4122.0,4053.89,4076.21,443065706
2019-08-22,4083.49,4090.26,3986.91,4047.35,352533065
2019-08-23,4094.7,4094.7,4041.21,4060.37,339169430
2019-08-26,4031.16,4032.06,4002.46,4025.21,136603352
2019-08-27,4027.02,4034.22,3985.19,4021.19,206883347
2019-08-28,4068.83,4068.83,4038.22,4056.88,362968359
2019-08-29,4065.03,4066.54,4040.78,4047.14,480083129
2019-08-30,4056.38,4064.55,4011.19,4047.41,398542161
2019-09-02,4118.55,4118.55,4074.56,4080.87,157002113
2019-09-03,4097.25,4102.38,4068.82,4097.18,298635625
2019-09-04,4106.42,4106.42,4038.87,4087.88,110976294
2019-09-05,4080.7,4100.68,4029.45,4067.27,363350934
2019-09-06,4119.46,4140.75,4068.59,4095.31,461546976
2019-09-09,4110.28,4110.28,4056.7,4083.58,397040784
2019-09-10,4138.1,4138.1,4087.33,4103.59,420864116
2019-09-11,4126.17,4126.17,4088.26,4095.92,283303549
2019-09-12,4111.19,4133.24,4087.04,4099.5,405461774
2019-09-13,4103.07,4103.07,4057.26,4098.28,316170359
2019-09-16,4138.47,4148.73,4115.88,4134.0,275738795
2019-09-17,4136.24,4166.08,4077.76,4107.33,288567522
2019-09-18,4096.24,4133.16,4070.28,4094.88,266715487
2019-09-19,4158.01,4158.01,4089.6,4129.75,202387455
2019-09-20,4177.91,4191.94,4130.02,4146.3,271641741
2019-09-23,4177.37,4184.25,4127.45,4172.11,222534623
2019-09-24,4204.9,4216.27,4174.81,4194.55,288647495
2019-09-25,4222.49,4246.95,4190.06,4221.68,316190966
2019-09-26,4234.47,4234.47,4205.64,4212.18,445699726
2019-09-27,4211.69,4211.69,4133.68,4175.86,238044856
2019-09-30,4236.87,4236.87,4172.16,4207.95,432141450
2019-10-01,4195.27,4195.27,4131.3,4174.06,190508569
2019-10-02,4204.71,4204.71,4147.6,4196.59,194383605
2019-10-03,4174.55,4196.96,4136.99,4167.61,115743656
2019-10-04,4202.77,4202.77,4132.84,4195.67,346010193
2019-10-07,4238.79,4238.79,4170.41,4209.11,210186153
2019-10-08,4233.85,4246.23,4146.8,4208.99,204782763
2019-10-09,4226.01,4243.41,4184.94,4196.3,150734164
2019-10-10,4240.39,4240.39,4209.47,4224.46,259759246
2019-10-11,4293.34,4317.43,4252.48,4260.25,361958387
2019-10-14,4307.15,4307.15,4247.23,4269.79,374170333
2019-10-15,4294.35,4294.35,4255.61,4255.75,154175957
2019-10-16,4316.98,4317.65,4236.42,4286.1,364696878
2019-10-17,4298.81,4304.83,4251.82,4278.81,408011108
2019-10-18,4339.83,4360.81,4303.55,4308.64,195327062
2019-10-21,4295.43,4311.3,4242.83,4266.19,233161523
2019-10-22,4298.51,4319.26,4252.7,4275.65,315760270
2019-10-23,4306.82,4363.04,4252.99,4299.38,130158894
2019-10-24,4359.12,4395.16,4279.57,4338.51,476650456
2019-10-25,4323.34,4325.99,4273.15,4297.91,397763419
2019-10-28,4321.1,4330.59,4260.7,4282.89,120069871
2019-10-29,4276.01,4278.65,4209.57,4263.56,473378437
2019-10-30,4282.38,4303.75,4227.2,4261.23,116493769
2019-10-31,4273.08,4282.15,4234.01,4234.75,360463219
2019-11-01,4231.87,4258.0,4202.99,4230.78,275296392
2019-11-04,4275.52,4275.52,4228.22,4244.8,391961330
2019-11-05,4270.85,4316.84,4256.03,4261.78,266524166
2019-11-06,4328.95,4328.95,4298.77,4302.53,283396280
2019-11-07,4347.8,4384.57,4263.44,4320.06,246476471
2019-11-08,4356.03,4378.13,4283.76,4341.47,447387241
2019-11-11,4356.23,4391.27,4318.51,4338.37,476050699
2019-11-12,4367.37,4367.37,4307.99,4339.18,400625368
2019-11-13,4398.9,4418.72,4357.6,4369.8,213586311
2019-11-14,4437.25,4437.25,4387.98,4400.01,125343348
2019-11-15,4371.71,4371.71,4304.94,4364.81,385499803
2019-11-18,4375.79,4376.06,4336.29,4341.91,252673699
2019-11-19,4373.44,4373.44,4276.63,4331.97,129444442
2019-11-20,4342.31,4378.11,4318.95,4334.62,107606101
2019-11-21,4303.5,4303.5,4253.61,4292.08,351219206
2019-11-22,4289.36,4289.36,4222.77,4258.46,274466067
2019-11-25,4286.14,4286.14,4204.12,4254.6,167984833
2019-11-26,4247.61,4266.42,4231.23,4233.73,269859453
2019-11-27,4279.08,4334.82,4272.06,4272.15,191813456
2019-11-28,4268.4,4298.26,4185.24,4238.91,153947144
2019-11-29,4252.37,4253.82,4226.6,4241.89,492035509
2019-12-02,4254.44,4289.69,4181.71,4243.0,154764476
2019-12-03,4297.26,4297.26,4213.22,4267.79,376742826
2019-12-04,4284.82,4293.03,4230.85,4263.74,231399481
2019-12-05,4262.01,4269.94,4223.11,4252.12,191185949
2019-12-06,4243.41,4297.31,4182.05,4238.49,456618634
2019-12-09,4218.98,4235.04,4196.55,4216.99,400688786
2019-12-10,4234.07,4234.07,4178.12,4205.04,432810274
2019-12-11,4262.6,4279.86,4199.45,4236.85,109213705
2019-12-12,4241.19,4278.31,4183.4,4218.83,340024401
2019-12-13,4279.94,4304.32,4242.33,4254.98,119923703
2019-12-16,4234.53,4241.12,4211.9,4212.56,442524810
2019-12-17,4217.52,4267.29,4159.98,4204.57,269064384
2019-12-18,4207.97,4207.97,4137.26,4173.6,261703964
2019-12-19,4180.92,4201.15,4155.87,4156.61,166006193
2019-12-20,4225.31,4225.31,4140.77,4189.35,205336511
2019-12-23,4184.19,4217.45,4128.08,4162.79,487755037
2019-12-24,4186.63,4186.63,4117.21,4152.26,127658901
2019-12-25,4183.97,4215.54,4145.0,4159.8,469333341
2019-12-26,4156.43,4189.39,4108.38,4139.4,479309398
2019-12-27,4175.76,4190.53,4117.49,4156.5,461235078
2019-12-30,4196.37,4216.98,4120.8,4155.85,300508117
2019-12-31,4149.52,4149.52,4089.69,4115.55,147248486
2020-01-01,4110.32,4110.32,4055.82,4103.56,249446130
2020-01-02,4096.44,4145.41,4062.71,4095.46,284843850
2020-01-03,4089.56,4089.56,4037.52,4066.13,210864616
2020-01-06,4109.29,4112.85,4063.74,4075.54,479931845
2020-01-07,4113.87,4129.25,4045.28,4085.24,110662037
2020-01-08,4155.45,4155.45,4097.5,4121.84,278891077
2020-01-09,4165.01,4165.01,4068.29,4125.94,323663626
2020-01-10,4123.67,4124.47,4097.97,4119.0,294919166
2020-01-13,4142.49,4142.49,4119.08,4131.77,200007702
2020-01-14,4153.24,4153.24,4057.24,4115.52,460661931
2020-01-15,4127.05,4159.62,4089.68,4118.77,358074668
2020-01-16,4189.33,4205.66,4152.6,4159.77,386767953
2020-01-17,4156.73,4171.92,4114.67,4150.52,107804207
2020-01-20,4191.65,4191.65,4131.23,4180.1,320578605
2020-01-21,4181.41,4226.7,4118.33,4170.56,372715604
2020-01-22,4167.4,4173.99,4147.64,4149.93,333616984
2020-01-23,4175.37,4175.37,4116.05,4160.11,182289453
2020-01-24,4180.44,4180.44,4137.18,4144.67,120627911
2020-01-27,4164.21,4176.31,4126.83,4157.41,415204094
2020-01-28,4181.25,4206.67,4158.17,4163.31,411074681
2020-01-29,4205.83,4225.84,4194.41,4195.42,261899314
2020-01-30,4219.73,4229.21,4157.85,4205.17,146222449
2020-01-31,4208.4,4208.4,4180.92,4196.18,455010360
2020-02-03,4201.07,4240.76,4130.62,4185.14,143481793
2020-02-04,4247.34,4277.61,4167.73,4217.98,469735125
2020-02-05,4239.38,4257.63,4155.47,4217.21,137039880
2020-02-06,4227.24,4231.89,4212.97,4219.96,374573683
2020-02-07,4274.9,4274.9,4201.4,4245.89,377930016
2020-02-10,4307.47,4320.51,4229.82,4276.92,236249682
2020-02-11,4303.71,4303.71,4215.79,4266.52,498088252
2020-02-12,4244.92,4251.1,4176.59,4225.69,189388336
2020-02-13,4208.82,4246.49,4168.4,4184.45,435338558
2020-02-14,4160.71,4197.67,4095.11,4147.79,467831947
2020-02-17,4196.9,4196.9,4126.34,4178.08,109871550
2020-02-18,4225.6,4269.82,4148.83,4211.31,216088537
2020-02-19,4235.58,4235.58,4220.38,4230.72,452880265
2020-02-20,4241.23,4252.76,4205.27,4227.67,302724124
2020-02-21,4277.7,4322.64,4233.29,4258.89,225518624
2020-02-24,4254.7,4281.79,4205.82,4223.86,277296638
2020-02-25,4210.93,4215.22,4171.27,4202.38,470850874
2020-02-26,4188.57,4228.13,4171.97,4185.38,473742997
2020-02-27,4186.83,4186.83,4099.15,4153.41,475972457
2020-02-28,4157.28,4216.47,4110.22,4155.84,161983366
2020-03-02,4192.75,4192.75,4111.58,4167.43,254861962
2020-03-03,4248.09,4248.09,4188.95,4208.83,419340407
2020-03-04,4206.18,4212.32,4129.38,4168.56,100474547
2020-03-05,4228.76,4228.76,4188.73,4198.57,217354879
2020-03-06,4238.78,4238.78,4174.61,4209.4,319590326
2020-03-09,4268.66,4268.66,4236.38,4240.94,198320960
2020-03-10,4268.74,4268.74,4252.15,4259.27,482630816
2020-03-11,4252.35,4310.57,4204.77,4249.51,434647012
2020-03-12,4249.23,4257.79,4197.06,4209.16,147017253
2020-03-13,4208.26,4208.26,4136.66,4179.11,162336679
2020-03-16,4235.82,4252.53,4192.54,4204.48,322138987
2020-03-17,4187.44,4200.54,4174.27,4174.64,441984767
2020-03-18,4217.32,4231.25,4172.96,4200.93,429818820
2020-03-19,4199.69,4201.11,4170.15,4183.91,448334455
2020-03-20,4193.52,4208.54,4115.44,4171.74,205008792
2020-03-23,4186.52,4209.49,4144.87,4183.44,385087864
2020-03-24,4233.99,4246.15,4181.87,4203.56,264575554
2020-03-25,4188.72,4227.71,4168.71,4185.02,106909974
2020-03-26,4201.67,4203.72,4123.97,4162.73,118808411
2020-03-27,4208.47,4208.47,4179.75,4199.05,350918871
2020-03-30,4252.1,4290.48,4184.82,4240.5,200894420
2020-03-31,4269.47,4272.72,4245.03,4265.0,339273040
2020-04-01,4303.3,4305.62,4241.01,4270.98,331390153
2020-04-02,4309.07,4314.81,4257.28,4305.7,162133617
2020-04-03,4361.14,4381.78,4268.64,4324.2,285775148
2020-04-06,4369.63,4395.49,4337.7,4350.3,164129594
2020-04-07,4329.67,4365.81,4292.83,4316.76,249662146
2020-04-08,4381.0,4384.0,4302.76,4349.89,416481428
2020-04-09,4374.04,4416.66,4295.89,4351.77,468422036
2020-04-10,4361.53,4411.28,4308.98,4348.52,375845255
2020-04-13,4330.15,4353.69,4306.4,4327.74,195667737
2020-04-14,4331.36,4333.26,4281.21,4290.77,275153031
2020-04-15,4296.78,4353.55,4288.15,4292.17,417252422
2020-04-16,4315.16,4324.36,4274.24,4314.42,257657680
2020-04-17,4362.99,4388.61,4307.37,4343.53,418632245
2020-04-20,4337.58,4337.58,4264.08,4302.9,352217495
2020-04-21,4318.11,4325.27,4262.85,4296.38,200049548
2020-04-22,4271.65,4317.23,4214.5,4258.49,494495012
2020-04-23,4294.93,4313.67,4245.32,4277.17,389725347
2020-04-24,4309.93,4309.93,4266.66,4286.18,119139348
2020-04-27,4263.38,4271.36,4237.82,4247.55,369216623
2020-04-28,4247.42,4295.9,4231.2,4243.36,232536133
2020-04-29,4261.85,4285.87,4210.38,4237.66,368832948
2020-04-30,4262.92,4300.35,4188.83,4245.48,347380992
2020-05-01,4260.45,4284.08,4173.07,4226.03,256665218
2020-05-04,4269.09,4281.45,4226.94,4245.03,306333682
2020-05-05,4254.57,4254.57,4215.14,4222.95,418847965
2020-05-06,4288.02,4288.02,4192.32,4252.46,283090800
2020-05-07,4241.58,4256.95,4198.09,4223.77,194796541
2020-05-08,4292.08,4292.08,4227.3,4257.36,282640737
2020-05-11,4287.6,4320.2,4203.93,4263.04,495872788
2020-05-12,4239.72,4289.63,4236.16,4239.2,274081962
2020-05-13,4244.75,4248.91,4206.19,4226.13,288501007
2020-05-14,4257.63,4257.63,4179.48,4241.84,192767751
2020-05-15,4276.81,4293.68,4262.34,4266.43,399350175
2020-05-18,4308.95,4364.34,4273.77,4303.98,424928116
2020-05-19,4360.4,4367.89,4302.41,4325.23,330528766
2020-05-20,4397.79,4412.16,4310.63,4362.33,382571977
2020-05-21,4341.35,4341.35,4268.92,4319.85,402251818
2020-05-22,4330.43,4376.15,4315.46,4327.11,368848824
2020-05-25,4311.99,4311.99,4228.14,4288.33,144797505
2020-05-26,4334.24,4334.24,4292.77,4296.21,466536509
2020-05-27,4328.54,4328.54,4233.1,4290.91,474041716
2020-05-28,4304.18,4324.49,4258.91,4281.16,429996450
2020-05-29,4310.46,4310.46,4273.88,4280.39,309690198
2020-06-01,4292.3,4311.39,4262.76,4291.24,433677924
2020-06-02,4265.63,4265.63,4239.77,4250.05,344224998
2020-06-03,4320.11,4329.45,4245.02,4289.37,397627557
2020-06-04,4292.98,4334.12,4233.69,4279.81,344730560
2020-06-05,4277.62,4297.43,4207.44,4238.81,171521110
2020-06-08,4224.69,4237.68,4166.07,4200.02,102574989
2020-06-09,4210.07,4232.71,4146.78,4196.7,473844117
2020-06-10,4197.87,4219.49,4126.1,4176.14,396427958
2020-06-11,4227.68,4227.68,4140.5,4189.16,487222281
2020-06-12,4206.18,4238.13,4142.5,4204.61,351733988
2020-06-15,4187.03,4206.18,4122.19,4180.35,341320246
2020-06-16,4218.24,4240.1,4140.1,4190.87,389446036
2020-06-17,4207.46,4241.96,4157.22,4200.5,151026027
2020-06-18,4216.76,4247.77,4145.71,4194.52,312252516
2020-06-19,4244.41,4287.95,4214.62,4228.09,210330995
2020-06-22,4252.72,4252.72,4196.51,4216.58,277746005
2020-06-23,4235.99,4291.11,4223.09,4235.32,111512196
2020-06-24,4202.61,4227.7,4154.44,4198.77,384962395
2020-06-25,4240.95,4240.95,4208.35,4220.93,426468540
2020-06-26,4286.83,4303.46,4242.85,4244.52,477755212
2020-06-29,4307.99,4334.35,4250.12,4284.29,265913994
2020-06-30,4307.63,4337.42,4289.92,4303.54,235723300
2020-07-01,4326.19,4339.74,4283.09,4305.0,203835310
2020-07-02,4376.65,4381.06,4290.41,4339.62,299906399
2020-07-03,4330.74,4377.17,4255.19,4317.7,163380041
2020-07-06,4312.68,4364.61,4308.39,4308.46,254535419
2020-07-07,4273.92,4285.22,4212.1,4267.53,485523869
2020-07-08,4289.53,4297.75,4203.22,4260.7,186615415
2020-07-09,4256.7,4302.06,4244.63,4244.67,132314333
2020-07-10,4226.92,4226.92,4154.23,4207.68,454244443
2020-07-13,4250.22,4256.2,4192.26,4217.72,450674235
2020-07-14,4236.6,4237.1,4178.32,4232.63,119101158
2020-07-15,4245.35,4267.09,4222.1,4226.27,165625058
2020-07-16,4282.68,4282.68,4198.1,4251.32,460710964
2020-07-17,4275.54,4288.02,4237.44,4259.79,147947913
2020-07-20,4272.4,4307.35,4243.75,4271.73,305607877
2020-07-21,4287.8,4300.1,4200.09,4261.82,334893440
2020-07-22,4260.43,4285.85,4215.87,4234.97,393054419
2020-07-23,4240.87,4244.99,4189.17,4217.28,107534812
2020-07-24,4214.37,4214.37,4135.4,4191.07,469566012
2020-07-27,4223.34,4257.74,4201.2,4213.24,154262724
2020-07-28,4239.47,4259.71,4206.93,4219.95,156306418
2020-07-29,4255.94,4255.94,4184.82,4218.1,132900632
2020-07-30,4211.14,4232.42,4147.48,4198.35,110094553
2020-07-31,4207.5,4238.84,4174.05,4188.52,368694394
2020-08-03,4223.05,4237.86,4164.74,4186.86,459389082
2020-08-04,4210.83,4230.33,4170.17,4170.61,488597287
2020-08-05,4249.98,4249.98,4165.1,4209.86,103609394
2020-08-06,4182.4,4223.74,4136.77,4178.48,418758110
2020-08-07,4171.18,4219.34,4152.47,4159.93,259591240
2020-08-10,4170.77,4185.32,4127.2,4160.28,193006655
2020-08-11,4156.26,4186.32,4090.18,4145.51,224859810
2020-08-12,4190.99,4211.01,4095.96,4149.69,288819320
2020-08-13,4153.31,4153.31,4114.69,4143.85,341505600
2020-08-14,4209.72,4235.11,4155.83,4184.36,275428601
2020-08-17,4260.01,4260.01,4188.41,4223.5,106153442
2020-08-18,4214.0,4214.0,4149.15,4193.83,374586650
2020-08-19,4190.4,4196.83,4136.44,4179.3,133243963
2020-08-20,4222.62,4244.31,4172.61,4183.74,352898075
2020-08-21,4202.16,4248.32,4189.86,4200.35,405782316
2020-08-24,4197.94,4232.7,4169.1,4171.03,209569730
2020-08-25,4185.92,4235.22,4134.87,4174.57,150927609
2020-08-26,4219.67,4219.67,4136.21,4185.09,325298843
2020-08-27,4193.69,4198.98,4159.3,4188.08,178008344
2020-08-28,4214.07,4241.42,4160.69,4195.18,435552181
2020-08-31,4228.75,4234.24,4177.03,4222.73,152241513
2020-09-01,4272.11,4276.6,4213.2,4253.42,360339118
2020-09-02,4293.77,4293.77,4201.37,4252.09,236224336
2020-09-03,4279.2,4299.37,4237.39,4244.05,295730557
2020-09-04,4248.48,4248.48,4204.86,4212.31,419422954
2020-09-07,4185.57,4189.17,4149.81,4170.92,295033382
2020-09-08,4202.97,4224.93,4141.47,4169.75,274037615
2020-09-09,4158.76,4159.42,4113.21,4145.21,296651767
2020-09-10,4188.28,4188.28,4122.28,4149.41,372873302
2020-09-11,4179.47,4179.47,4126.37,4143.47,481030484
2020-09-14,4184.87,4210.18,4173.74,4181.59,165842138
2020-09-15,4220.83,4220.83,4118.78,4181.21,312222800
2020-09-16,4161.27,4205.69,4129.94,4160.75,219625534
2020-09-17,4201.16,4203.37,4111.93,4160.47,124051865
2020-09-18,4212.12,4212.12,4192.53,4197.83,446909355
2020-09-21,4259.06,4278.82,4191.66,4217.09,212405461
2020-09-22,4240.21,4240.21,4185.85,4205.1,311953721
2020-09-23,4236.21,4281.41,4173.16,4219.21,450515030
2020-09-24,4213.72,4236.28,4173.79,4206.18,252304918
2020-09-25,4194.89,4238.32,4163.13,4181.8,436916160
2020-09-28,4148.54,4181.67,4113.22,4141.21,375997150
2020-09-29,4210.06,4210.06,4127.13,4180.84,232396715
2020-09-30,4153.24,4158.82,4090.22,4145.26,110132140
2020-10-01,4146.08,4198.54,4100.4,4143.47,138874970
2020-10-02,4172.92,4172.92,4092.71,4137.87,493771750
2020-10-05,4160.1,4160.1,4102.82,4139.09,393266432
2020-10-06,4145.42,4167.08,4117.88,4136.58,212818264
2020-10-07,4206.23,4223.31,4131.89,4168.08,269749330
2020-10-08,4193.77,4196.57,4152.52,4170.26,341338588
2020-10-09,4162.12,4194.14,4121.36,4152.6,273453395
2020-10-12,4158.6,4182.65,4106.22,4144.03,345551654
2020-10-13,4138.02,4162.93,4118.11,4131.51,116932977
2020-10-14,4156.37,4156.37,4068.86,4129.59,419090688
2020-10-15,4159.74,4170.02,4110.81,4135.14,330718129
2020-10-16,4114.58,4128.59,4080.53,4103.64,169905009
2020-10-19,4077.15,4077.15,4032.7,4067.83,277970408
2020-10-20,4062.39,4097.98,4020.36,4049.88,158662853
2020-10-21,4076.16,4076.16,4038.7,4041.79,210711724
2020-10-22,4031.52,4066.41,3983.53,4022.44,439033385
2020-10-23,3998.64,4017.0,3950.36,3994.17,253224473
2020-10-26,3977.41,3977.41,3937.37,3966.2,134666374
2020-10-27,3983.15,3983.15,3957.44,3959.05,443755035
2020-10-28,3949.61,3987.71,3930.26,3935.47,323012387
2020-10-29,3938.11,3964.85,3884.42,3925.59,249660964
2020-10-30,3915.23,3915.23,3894.12,3899.07,305145305
2020-11-02,3960.89,3960.89,3908.52,3932.99,118859944
2020-11-03,3962.05,3980.36,3888.85,3927.72,313475031
2020-11-04,3951.65,3972.65,3930.82,3945.97,158958735
2020-11-05,3975.17,3999.3,3929.04,3963.91,105753152
2020-11-06,3996.38,4006.97,3936.78,3986.92,415205315
2020-11-09,3997.07,4003.5,3909.04,3962.05,140197288
2020-11-10,3948.14,3975.91,3910.73,3944.22,267700665
2020-11-11,3950.25,3950.25,3894.38,3925.86,376493078
2020-11-12,3922.85,3950.84,3884.07,3908.84,416129197
2020-11-13,3918.61,3956.34,3855.75,3905.68,335368001
2020-11-16,3878.93,3901.28,3830.03,3873.41,121577623
2020-11-17,3860.64,3873.72,3813.8,3850.11,332486016
2020-11-18,3833.37,3837.83,3822.68,3830.24,107012697
2020-11-19,3852.76,3856.14,3824.01,3825.58,398648167
2020-11-20,3862.67,3881.96,3788.36,3844.19,348789186
2020-11-23,3901.83,3901.83,3845.21,3869.88,360703349
2020-11-24,3887.46,3887.46,3810.45,3853.4,154728276
